,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,FC,FC_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,H_inst_af,H_SSITC_TEST,G_inst_af,FETCH_MAX,FETCH_90,WD,WS,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_1_2,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_1_2,TS_1_1_3,SWC_1_1_1,SWC_1_1_2,Rn_inst_af,SW_IN_2_1_1,P_1_1_1,P_2_1_1,P_PI_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
33,33,0,0,LC08_028040_20230223,-99.95756287336845,29.35833587371635,2023-02-23 17:09:40.086999808,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.73062125036543,1.4044341990968434,21.28059773721956,,709.3502882385055,0.73062125036543,3.485571636069516,1.4044341990968434,315.7324399095004,,,,,,,,,,,,0.1545197367668151,-45.121829986572266,,,,,0,-99.95756287336845,29.35833587371635,,26.614871343777523,40.29279400151836,2.96915632309853,221.61077913921,29.70403154981324,-99.80281830157676,0.5763144493103027,225366,292.01337482,373045,28.59624307591184,-100.76030095110342,0.2004401236772537,413.24272717395854,83.3453925425125,308.98726214,,2023-02-23 17:09:40.086999808+00:00,2023-02-23 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-02-23
34,34,0,0,LC08_028040_20230311,-99.95756287336845,29.35833587371635,2023-03-11 17:09:33.793999872,0.0431274999999999,0.0594624999999999,0.0919125,0.10063,0.21932,0.2518525,0.167455,309.29488394,21824.0,0.13956375,0.370964213158306,0.2154660276571314,0.2171290932373925,309.29488394,0.2431869341213434,0.9524318693412134,0.9708025168826004,-99.95771415558715,29.35835258968116,-0.3709641993045807,0.3709641993045807,1,1,-0.4093643819331207,-309.29488394,309.29488394,312.12907105256136,-312.12907105256136,312.12907105256136,0.7278926336933844,1.9373001888550951,28.55803957391867,494.205897116971,767.9336484966885,0.7278926336933844,3.561382944778439,1.9373001888550951,353.22287652416463,502.9727762263285,92.9900439747229,0.0101657149895269,0.3943012687929149,126.6483932542713,14.483810407832944,1.6233548018572748,18.53066337880953,0.0101657149895269,0.3943012687929149,0.4746801259597697,0.1365480720996856,-40.99726867675781,0.4234189074229643,3.1854738270461973,283.33433899733427,0.6910884696076726,0,-99.95756287336845,29.35833587371635,128.51627157655,26.981072000878,54.39741299641728,2.579938095098148,236.7857809290041,29.778454638874223,-99.96882437637038,0.6001724004745483,467586,300.24054896,699831,27.94003076403515,-99.63205169399626,0.2185542583465576,402.4570150481711,100.63896842085622,319.45323938,90.34003773503017,2023-03-11 17:09:33.793999872+00:00,2023-03-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-03-11
35,35,1,1,LC08_028040_20230327,-99.95756287336845,29.35833587371635,2023-03-27 17:09:24.280000000,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7344335412604739,2.045523327276828,30.03606146007152,,829.4307275385587,0.7344335412604739,2.7222815904209767,2.045523327276828,324.8864681198384,,,,,,,,,,,,0.1672694832086563,-49.21369171142578,,,,,1,-99.95756287336845,29.35833587371635,,22.480012284618944,75.1400345384735,3.394213083700248,190.1096938181068,29.359408154580294,-98.7597393046566,0.673407793045044,111242,294.21799772,190341,28.867721610234096,-100.65783191096278,0.2674222886562347,422.1296127385987,101.77030768509178,315.19780448,,2023-03-27 17:09:24.280000+00:00,2023-03-27 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-03-27
36,36,0,0,LC08_028040_20230412,-99.95756287336845,29.35833587371635,2023-04-12 17:09:08.655000064,0.0402674999999999,0.0546225,0.0845425,0.08622,0.2441249999999999,0.2408525,0.1632199999999999,309.8007509,21824.0,0.140591975,0.4780002724424464,0.2920324277039191,0.2852519133613136,309.8007509,0.4141293094727284,0.9541412930947272,0.97136662672126,-99.95771415558715,29.35835258968116,-0.478000283241272,0.478000283241272,1,1,-0.4855439007507586,-309.8007509,309.8007509,312.5742783125661,-312.5742783125661,312.5742783125661,0.7585911246272125,1.3441831725096258,20.45773917612277,498.3398472434372,899.5343551257915,0.7585911246272125,2.6722683242485537,1.3441831725096258,354.4137702379578,612.8880093402906,110.97290042259996,0.0149075982416073,0.3776751052067774,239.2121981015493,13.70872680055305,2.8923548476396235,19.346427606973453,0.0149075982416073,0.3776751052067774,0.4815363180958951,0.2596969604492187,-78.28224182128906,0.3927583815718937,3.2550950909500926,262.7029108161413,0.5234010814749593,0,-99.95756287336845,29.35833587371635,173.32341839242997,22.175023648266343,50.30120517136364,2.375463150658909,298.40216382081013,29.51652463983748,-99.42615883653684,0.712234616279602,395158,301.43685596,734446,28.21466259934431,-100.31292846442784,0.2321315556764602,520.1506414492712,126.3296876208985,318.10995752,92.31449677934462,2023-04-12 17:09:08.655000064+00:00,2023-04-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-04-12
37,37,1,1,LC08_028040_20230428,-99.95756287336845,29.35833587371635,2023-04-28 17:09:04.808000000,0.0477749999999999,0.0606725,0.0903725,0.0891075,0.253035,0.2378275,0.1611575,314.11771016,21824.0,0.145707525,0.47912054187948,0.3075248403305853,0.2919829482540069,314.11771016,0.4325578999452641,0.9543255789994526,0.9714274410698194,-99.95771415558715,29.35835258968116,-0.4791205525398254,0.4791205525398254,1,1,-0.4736719495060532,-314.11771016,314.11771016,316.86358858044235,-316.86358858044235,316.86358858044235,0.7427702551024988,2.1616498380532327,31.622021052383843,526.8043045357377,907.1985258125454,0.7427702551024988,3.6374029088565134,2.1616498380532327,357.5437441102386,589.4217100126486,119.2003581669275,0.0154823311540331,0.6180923947432316,242.99316554973976,9.808411613111309,2.1461727718615364,11.821313680577386,0.0154823311540331,0.6180923947432316,0.719052732023673,0.1406158357858657,-42.40986633300781,0.3411561121695722,2.942603041096796,227.22818629598137,0.4832366403696074,1,-99.95756287336845,29.35833587371635,168.99335457825384,27.341524897457475,59.428385917599314,3.8721423993556576,289.162934238056,29.324557319678053,-98.8077125236517,0.8503879904747009,461972,301.60092092,769552,28.79148560036814,-99.9045364477627,0.2401815354824066,492.8664174918169,132.85146733988265,324.26581154,83.45222224550513,2023-04-28 17:09:04.808000+00:00,2023-04-28 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-04-28
38,38,0,0,LC08_028040_20230514,-99.95756287336845,29.35833587371635,2023-05-14 17:08:51.784000000,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7489259789772327,1.9846843387352424,29.20517300213887,,927.1111101367457,0.7489259789772327,3.1976094889352,1.9846843387352424,321.4216851232866,,,,,,,,,,,,0.2629605233669281,-77.27424621582031,,,,,0,-99.95756287336845,29.35833587371635,,25.15745429729445,62.06775235071436,0.5353950327003123,224.05982759116685,29.432658239477146,-99.13877489237046,0.7366994619369507,85131,293.86252364,158730,28.14296593563914,-100.67952620029406,0.216402068734169,502.794021485318,116.80718599848385,311.81054666,,2023-05-14 17:08:51.784000+00:00,2023-05-14 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-05-14
39,39,1,1,LC08_028040_20230530,-99.95756287336845,29.35833587371635,2023-05-30 17:08:53.599000064,0.037105,0.04915,0.0841025,0.0771175,0.2745125,0.2080449999999999,0.1287074999999999,312.35401184,21824.0,0.141396295,0.5613713278161704,0.3605803042176542,0.3476773951129011,312.35401184,0.5982076431991432,0.9559820764319914,0.9719740852225572,-99.95771415558715,29.35835258968116,-0.5613713264465332,0.5613713264465332,1,1,-0.5309593854133261,-312.35401184,312.35401184,315.1362536553388,-315.1362536553388,315.1362536553388,0.7448119264051929,2.220368335518534,32.423949601503594,515.9660923485874,924.2932844837449,0.7448119264051929,3.5640467468981383,2.220368335518534,370.52811529839823,631.8537832551699,116.05612540149936,0.0211724803032964,0.2983971894136463,424.2543897390712,13.912273233952606,5.211060901317808,24.48637031802033,0.0211724803032964,0.2983971894136463,0.4241190366970959,0.4838427305221557,-147.26531982421875,0.1372079682774264,1.2006007238754028,91.5432681145994,0.1774790302374149,1,-99.95756287336845,29.35833587371635,188.05608533737887,26.993815359389792,62.299080040152816,1.80754893615494,314.29286520005235,29.223406909895782,-99.07613969904592,0.816195011138916,412803,304.3660991,719466,28.35518023445345,-99.63051442425872,0.2841913104057312,560.8552344792821,129.79235587940963,316.75642159999995,34.049036529106424,2023-05-30 17:08:53.599000064+00:00,2023-05-30 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-05-30
40,40,0,0,LC08_028040_20230615,-99.95756287336845,29.35833587371635,2023-06-15 17:09:02.668999936,0.0333924999999999,0.0469499999999999,0.0856425,0.076375,0.31425,0.2198425,0.1296425,311.71826012,21824.0,0.1532268775,0.6089599999999998,0.4186834462729911,0.4006315789473683,311.71826012,0.7828811509241916,0.9578288115092418,0.9725835077980498,-99.95771415558715,29.35835258968116,-0.608959972858429,0.608959972858429,1,1,-0.5716723869539938,-311.71826012,311.71826012,314.5717915624716,-314.5717915624716,314.5717915624716,0.7301956553959517,3.0085083784330364,43.18771278347353,512.7668368749015,902.3671134724284,0.7301956553959517,5.1204158476681485,3.0085083784330364,388.4347458659744,623.3873724231593,110.2322866988118,0.0285114212515619,0.4407310749724764,150.1453040468226,12.9716557648937,1.7401490620536464,16.578508974651495,0.0285114212515619,0.4407310749724764,0.5350601329242136,0.2470390647649765,-75.97137451171875,0.5437889068900765,5.029156387613287,363.00978167752487,0.7074075494450494,0,-99.95756287336845,29.35833587371635,197.74348897979368,33.31746594860602,58.75515715785309,2.5829392779863265,326.2905306363769,29.05310564232661,-99.04149969599344,0.7655278444290161,398441,307.5277676,685193,28.70626926901509,-99.25451964718988,0.2859109044075012,492.186403449636,138.26334849428477,324.81269474,142.6268751527128,2023-06-15 17:09:02.668999936+00:00,2023-06-15 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-06-15
41,41,0,0,LC08_028040_20230701,-99.95756287336845,29.35833587371635,2023-07-01 17:09:11.894000128,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7408276783136332,2.38804980410159,34.71400405827067,,909.2093640233757,0.7408276783136332,4.670770932294412,2.38804980410159,364.37503324722815,,,,,,,,,,,,0.10446447879076,-31.64976501464844,,,,,0,-99.95756287336845,29.35833587371635,,31.68492673825831,51.127529881421815,3.8213443655484194,259.398473642876,28.642312798096444,-98.92991134652662,0.8631676435470581,86708,302.97154694,139932,28.71728409166157,-99.82127180218008,0.2834502160549164,337.3476546489323,113.01699150755329,323.43181466,,2023-07-01 17:09:11.894000128+00:00,2023-07-01 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-07-01
42,42,1,1,LC08_028040_20230717,-99.95756287336845,29.35833587371635,2023-07-17 17:09:17.234999808,0.039965,0.060315,0.1004924999999999,0.1094025,0.2901875,0.254795,0.1598649999999999,318.62607854,21824.0,0.16196943,0.4524262368928151,0.3024698174322732,0.3014456585777965,318.62607854,0.4589994526516774,0.9545899945265168,0.9715146981937504,-99.95771415558715,29.35835258968116,-0.4524262249469757,0.4524262249469757,1,1,-0.4855508344425105,-318.62607854,318.62607854,321.6759695922721,-321.6759695922721,321.6759695922721,0.7527239908679312,1.792883428314953,26.58571520855208,557.8599854084243,916.7888511482012,0.7527239908679312,5.34797201358997,1.792883428314953,404.17561117831394,596.2590925514064,138.6905443028686,0.016327974768064,0.3323823731278188,162.4536374032015,15.535772574311627,2.3173877856808645,21.98270628216858,0.016327974768064,0.3323823731278188,0.4249119540434427,0.2235162407159805,-69.5824203491211,0.4451895074778118,4.674333009385842,295.11491084533634,0.6449632781251359,1,-99.95756287336845,29.35833587371635,200.1795240387505,34.096717281178,33.52454769319991,2.0705667473918306,339.6891623600519,29.139807111416115,-99.52699050219452,0.753644585609436,451267,311.30809772,794190,29.502109867024057,-98.7659029912644,0.171709194779396,424.8213124784033,144.85431851612972,329.4201857,132.5640841461825,2023-07-17 17:09:17.234999808+00:00,2023-07-17 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-07-17
43,43,0,0,LC08_028040_20230802,-99.95756287336845,29.35833587371635,2023-08-02 17:09:26.006000128,0.0515975,0.0732674999999999,0.1152325,0.1365175,0.28389,0.2767125,0.171085,320.15051546,21824.0,0.173028445,0.3505467909111993,0.2371637708995317,0.2401748681969671,320.15051546,0.2980918963204932,0.9529809189632048,0.9709837032578577,-99.95771415558715,29.35835258968116,-0.3505467772483825,0.3505467772483825,1,1,-0.4225707646148738,-320.15051546,320.15051546,323.20573354543086,-323.20573354543086,323.20573354543086,0.7474295615913795,1.962895813058584,28.907603385449224,567.6545007212875,902.2366393303126,0.7474295615913795,5.38451871576478,1.962895813058584,411.6199138249874,570.7354596241669,142.9923058771486,0.0115714173776038,0.3621268152396367,140.30445848096733,15.1012052216733,1.96113230538991,20.177086518720888,0.0115714173776038,0.3621268152396367,0.4472113149599338,0.1842019855976104,-57.574005126953125,0.4342669576788634,4.372963830534861,287.4386952660509,0.6719890026248131,0,-99.95756287336845,29.35833587371635,179.46961224154862,34.2191773135751,36.45443384404297,2.3383799790784874,312.0461900874873,29.55853353098781,-99.49229746038466,0.6676087379455566,455293,312.55909304,793747,28.708965454002456,-99.26066917916404,0.2341834753751754,418.6868032841372,144.1691950263905,333.57308,124.01725423396866,2023-08-02 17:09:26.006000128+00:00,2023-08-02 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-08-02
44,44,1,1,LC08_028040_20230818,-99.95756287336845,29.35833587371635,2023-08-18 17:09:32.421999872,0.05168,0.0748625,0.1193299999999999,0.15189,0.2844675,0.28499,0.1762274999999999,323.48650297999995,21824.0,0.17784782,0.3038277100771728,0.2027999091375639,0.2123828238680204,323.48650297999995,0.2322121011457401,0.9523221210114574,0.9707662999337808,-99.95771415558715,29.35835258968116,-0.303827702999115,0.303827702999115,1,1,-0.4089611748463029,-323.48650297999995,323.48650297999995,326.4797004881976,-326.4797004881976,326.4797004881976,0.7521817201137245,1.6750523914466078,24.976476612265675,591.2778247787035,896.1457507092182,0.7521817201137245,6.0264909383384415,1.6750523914466078,420.8512805530997,546.2763418913328,147.80065069718248,0.0098981388955574,0.3386594985309623,188.1694084929204,15.171276505671612,2.671654597176385,21.575252173743426,0.0098981388955574,0.3386594985309623,0.4309303587334661,0.2221376150846481,-69.85176849365234,0.31876816090529,3.3724908706173724,210.3062827012299,0.5277769443626157,1,-99.95756287336845,29.35833587371635,175.65739455946056,36.26065695241051,27.79482137425125,2.221848621871496,317.43674926408005,29.567064200726893,-99.36597737737416,0.6514038443565369,483998,314.45267612,794759,27.94278050498728,-99.62291928882853,0.1379963904619217,396.150398613024,138.62923557427365,330.49344398,95.64384109070868,2023-08-18 17:09:32.421999872+00:00,2023-08-18 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-08-18
45,45,0,0,LC08_028040_20230903,-99.95756287336845,29.35833587371635,2023-09-03 17:09:33.836999936,0.0382875,0.0550899999999999,0.0910599999999999,0.1050575,0.2355725,0.2566925,0.1721849999999999,320.61194816,21824.0,0.1443950875,0.3831576784193993,0.2246010562780395,0.2328878341244067,320.61194816,0.2804326775474719,0.9528043267754748,0.9709254278359066,-99.95771415558715,29.35835258968116,-0.3831576704978943,0.3831576704978943,1,1,-0.44243147880263,-320.61194816,320.61194816,323.4255269762557,-323.4255269762557,323.4255269762557,0.7455308095397195,1.8159845657627136,26.901211388396355,570.8284258414435,869.3105840803727,0.7455308095397195,5.210385244355775,1.8159845657627136,402.0145717328468,555.9992037598136,133.2160731366975,0.0111071040350504,0.1595912162877558,229.43531718898825,19.41787562084109,4.090302145281058,45.78362300757518,0.0111071040350504,0.1595912162877558,0.2477698667867137,0.320384532213211,-99.53023529052734,0.2921765856769913,2.648011384426664,193.34781343412783,0.4573214951816158,0,-99.95756287336845,29.35833587371635,159.65438338706556,33.62908439681811,34.85317266568542,1.034861753667859,278.3265139202932,29.778634197442265,-99.94399883500536,0.6754580736160278,477843,310.65867392,833214,29.380688104706604,-98.87778354556464,0.23222316801548,493.3350220872452,139.42269377049564,327.84106046,75.0976028623402,2023-09-03 17:09:33.836999936+00:00,2023-09-03 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-09-03
46,46,1,1,LC08_028040_20230919,-99.95756287336845,29.35833587371635,2023-09-19 17:09:39.298000128,0.0491774999999999,0.0629,0.0971925,0.1128675,0.2260575,0.270415,0.1780425,319.57970612,21824.0,0.148046015,0.3339676919672494,0.1976755354913073,0.2023840033376047,319.57970612,0.2094443218614952,0.9520944432186148,0.9706911662621428,-99.95771415558715,29.35835258968116,-0.3339676856994629,0.3339676856994629,1,1,-0.3986542923433874,-319.57970612,319.57970612,322.1687883213285,-322.1687883213285,322.1687883213285,0.7411644932877608,1.795493987044739,26.621368055013384,563.0926538410943,834.9859091726587,0.7411644932877608,4.599568382619029,1.795493987044739,394.65778540928017,524.0284033585406,124.21984134688512,0.009357268095418,0.5160595657398409,279.1732548701596,11.093151994721037,2.843180742286549,14.158567279658724,0.009357268095418,0.5160595657398409,0.6199546622792816,0.2173854112625122,-67.19161224365234,0.1820706743161351,1.6348866671824875,120.63530714149584,0.3017326755948238,1,-99.95756287336845,29.35833587371635,149.58515649517307,31.41399081116945,39.03614073506547,3.404911064186278,269.6229672409888,28.81788157592945,-100.54606810479048,0.8172522187232971,454892,309.08980274,800235,29.36314378763545,-99.46570042243503,0.2309911400079727,450.1592794069412,126.97317424872996,325.76632232,46.36538588129535,2023-09-19 17:09:39.298000128+00:00,2023-09-19 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-09-19
47,47,0,0,LC08_028040_20231021,-99.95756287336845,29.35833587371635,2023-10-21 17:09:44.512999936,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.742250703930299,1.1866368814836965,18.306102570361865,,744.1422604619689,0.742250703930299,4.0970887017601845,1.1866368814836965,352.09117853567835,,,,,,,,,,,,0.5121631026268005,-153.868408203125,,,,,0,-99.95756287336845,29.35833587371635,,29.3910241139934,28.96292874923346,2.1330162790818226,159.05807179350498,28.768505176981147,-98.9378176765936,0.6721956729888916,71026,300.42854006,120635,29.3718712926376,-99.23575619525944,0.2552220821380615,468.09608085508296,89.81702874491542,310.46384678,,2023-10-21 17:09:44.512999936+00:00,2023-10-21 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-10-21
48,48,0,0,LC08_028040_20231122,-99.95756287336845,29.35833587371635,2023-11-22 17:09:49.950000128,0.0403225,0.05234,0.0723599999999999,0.0794825,0.1808475,0.2105475,0.1542825,295.82788514000003,21824.0,0.1159524975,0.3893711827296123,0.2002956071902101,0.1999756684597477,295.82788514000003,0.2040302096959613,0.9520403020969596,0.9706732996919968,-99.95771415558715,29.35835258968116,-0.3893711864948272,0.3893711864948272,1,1,-0.4284529486685822,-295.82788514000003,295.82788514000003,298.07057410264593,-298.07057410264593,298.07057410264593,0.7489608543324081,0.4997037014154453,8.924538800616615,413.4231840902779,641.9374425042786,0.7489608543324081,1.7186229079029016,0.4997037014154453,302.39895529830704,441.9760014728722,50.14943152892843,0.0092314721843531,0.1329962190111292,237.2453584398592,19.84993301649813,3.906681845230224,54.93888575304217,0.0092314721843531,0.1329962190111292,0.2158216576768538,0.4513840973377228,-130.63763427734375,0.2278686843410193,1.0695674353286333,154.5812115040846,0.3945143677372353,0,-99.95756287336845,29.35833587371635,76.63129547626014,15.120515665940866,29.07581989729172,0.8786874406480691,179.3709549578126,29.665308569888044,-99.70920044130074,0.7148764133453369,434383,289.41567962,819495,28.99978487657383,-100.52474781479698,0.2826895713806152,378.4899651004817,55.56837128212722,299.26299524,30.33293246592004,2023-11-22 17:09:49.950000128+00:00,2023-11-22 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-11-22
49,49,0,0,LC08_028040_20231224,-99.95756287336845,29.35833587371635,2023-12-24 17:09:47.628999936,0.045135,0.0541274999999999,0.08237,0.0914725,0.1777949999999999,0.2176975,0.1533749999999999,295.72192652,21824.0,0.1202496475,0.3205826919327433,0.1634061780965964,0.1683208376800007,295.72192652,0.1352415050015666,0.9513524150500156,0.9704462969665052,-99.95771415558715,29.35835258968116,-0.3205826878547668,0.3205826878547668,1,1,-0.3667864624372993,-295.72192652,295.72192652,298.2712246737688,-298.2712246737688,298.2712246737688,0.696594874793408,1.5496735161041064,23.264155896751905,412.5329012556312,543.0367092731334,0.696594874793408,2.1945491038372853,1.5496735161041064,314.09669272199505,364.0204823281406,42.44304041868224,0.0077269822108615,0.5987073282134494,413.7959190611456,9.65946526007166,3.32577562025368,12.204066557264609,0.0077269822108615,0.5987073282134494,0.7139071845849653,0.4397118985652923,-127.82762908935548,-0.1359659426309906,-0.5734970730925788,-92.21847715168724,-0.2867691110549097,0,-99.95756287336845,29.35833587371635,56.51651868935178,18.97924089762935,70.61466582791063,4.0260620598803225,140.4302106745097,29.12101836282518,-99.12509468682764,0.8296120762825012,241536,290.70769118,429677,28.38472254752626,-100.63648209571583,0.2728404998779297,328.52815029024384,44.21165482261405,297.000266,-16.264376992905536,2023-12-24 17:09:47.628999936+00:00,2023-12-24 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-12-24
