,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,H_inst_af,LE_inst_af,FC,FH2O,SH,SLE,SC,WS,WS_MAX,WD,WD_SIGMA,USTAR,MO_LENGTH,ZL,T_SONIC,TA,PA,RH,CO2_MIXING_RATIO,CO2,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,FC_SSITC_TEST,TA_1_1_1,RH_1_1_1,Rn_inst_af,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,SWC_1_1_1,TS_1_1_1,G_inst_af,G_2_1_1,T_CANOPY_1_1_1,P_RAIN_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
12,12,0,0,LC08_016032_20151214,-77.84876608978924,40.860903760753175,2015-12-14 15:52:21.645999872,0.02495,0.0321275,0.06235,0.0599299999999999,0.2693975,0.185825,0.0997775,288.00745538,21824.0,0.126602065,0.636046185028581,0.3772771850575054,0.3788626929650832,288.00745538,0.7031738686085154,0.9570317386860852,0.972320473766408,-77.84884417532983,40.86078425103194,-0.6360461711883545,0.6360461711883545,1,1,-0.6241117114673056,-288.00745538,288.00745538,290.49534112654305,-290.49534112654305,290.49534112654305,0.6585519879259135,1.388573533443397,20.999439349618555,373.3570187270263,380.0998299345708,0.6585519879259135,1.486175697935598,1.388573533443397,288.9654952042091,235.1705381272488,16.223062021330225,0.0252282301975816,0.3486657237963635,139.9054575918959,15.315098059593288,1.7413903409147196,20.956072200852248,0.0252282301975816,0.3486657237963635,0.4403513220656931,0.259554922580719,-73.6581039428711,0.1156690061254392,0.0775618154332335,79.04201851402269,0.361009041619576,0,-77.84876608978924,40.860903760753175,6.117298365736215,12.881246864403256,93.4326631347978,2.0716120529529287,43.496842199611926,40.84877263470575,-78.58842909549381,0.7635637521743774,183345,283.78620068,260278,39.81768304423135,-78.0418164030466,0.3047425150871277,202.8687923092185,22.418902348919666,292.77559328,2.199653085686502,2015-12-14 15:52:21.645999872+00:00,2015-12-14 16:00:00+00:00,2015-12-14,140.97055145124867,27.40993895833333,-43.2314018275278,-8.40579875,8.211322083333334,50.296134125,23.080671833333334,-55.65433758205421,201512141100.0,201512141130.0,-0.0775,49.8225,54.138,-7.62519,1.22101,1.36311,-0.0614,-0.364622,1.63331,5.03194,206.119,24.7811,0.258226,-29.5795,-0.0865,17.7421,16.7141,97.2681,74.7946,397.106,392.104,14.7996,14.5838,0.724299,0.714972,0.315928,0.414939,32.3031,59.0604,70.6802,88.4832,0.0,0.0,0.0,0.0,16.7141,74.7946,312.636,400.154,84.0464,395.284,398.755,731.569,32.8544,12.1182,23.3532,37.8742,16.72,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2015-12-14 11:00:00,2015-12-14 11:00:00-05:00,2015-12-14
13,13,0,0,LC08_016032_20160303,-77.84876608978924,40.860903760753175,2016-03-03 15:52:07.332000000,,,,,,,,,,,,,,,,,,-77.84884417532983,40.86078425103194,,,1,1,,,,,,,0.7716477112961386,0.1986236059828991,4.803403675977781,,669.5341162330946,0.7716477112961386,0.5209306504991725,0.1986236059828991,221.47769069346344,,,,,,,,,,,,0.3530433475971222,-94.75502014160156,,,,,0,-77.84876608978924,40.860903760753175,,-2.166882369110212,38.12860805801533,0.2978587574077339,181.7553841440061,40.53742082488802,-77.2028565494968,0.5987235903739929,92145,268.39485662,138269,40.24037475531464,-76.90084316731227,0.2496008574962616,464.8110779597563,18.70527510875669,281.4311849,,2016-03-03 15:52:07.332000+00:00,2016-03-03 16:00:00+00:00,2016-03-03,40.41772879095568,15.219121708333333,52.58758288206028,19.801627854166664,-7.904003958333334,95.450295625,68.33355002083334,10.34898791031739,201603031100.0,201603031130.0,0.0539,112.208,41.6815,-1.98453,0.922073,1.26229,0.0151,0.13395,1.01731,3.9794,211.747,46.8428,0.205619,-6.6884,-0.382752,-4.06908,-3.5518,98.7728,51.3765,388.94,388.386,2.44487,2.4389,0.745078,0.643801,0.264982,0.618247,30.988,56.656,67.8027,84.8809,0.0,0.0,0.0,0.0,-3.5518,51.3765,493.383,601.137,104.183,310.833,314.403,967.737,17.3958,0.0214,-10.1731,-13.975,6.488,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-03-03 11:00:00,2016-03-03 11:00:00-05:00,2016-03-03
14,14,0,0,LC08_016032_20160420,-77.84876608978924,40.860903760753175,2016-04-20 15:51:46.583000064,0.028085,0.0324299999999999,0.064715,0.05102,0.4331875,0.20975,0.1119049999999999,296.7951848,21824.0,0.1748970425,0.7892639002906812,0.6386136793926805,0.5824495850722535,296.7951848,1.870508596917468,0.9687050859691746,0.9761726783698276,-77.84884417532983,40.86078425103194,-0.789263904094696,0.789263904094696,1,1,-0.7400495076847374,-296.7951848,296.7951848,299.12087444517994,-299.12087444517994,299.12087444517994,0.7825877523361355,0.5682586168603837,9.834390009305718,426.1888088299143,883.8190500148268,0.7825877523361355,1.5637637891276843,0.5682586168603837,324.0715328104833,616.9826452835011,50.585632871635575,0.0792115361829036,0.130976561911881,102.55176214036791,24.361445855737447,2.095487110401791,55.78604274828049,0.0792115361829036,0.130976561911881,0.2185899939855358,0.5886869430541992,-173.99307250976562,0.68445083296709,5.206538223997495,463.84525027149766,0.8189401428802107,0,-77.84876608978924,40.860903760753175,179.52152009082266,13.66089434924185,36.33915945690082,0.6790296194469851,319.01042973446965,39.756238591876425,-78.82122390467286,0.8822046518325806,498426,295.56127958,817522,40.825205898481975,-77.68760499113478,0.2284090518951416,541.6021182525775,100.08172132141692,304.76258942,147.65742403256897,2016-04-20 15:51:46.583000064+00:00,2016-04-20 16:00:00+00:00,2016-04-20,160.86258247361252,72.39055914583334,69.28455990540371,31.179084375,2.752670625,247.8512600625,141.52894591666666,14.95144705848378,201604201200.0,201604201230.0,-0.111777,104.057,264.303,-17.5874,5.96148,1.77753,-0.370257,-0.0217,0.996981,5.06936,352.157,69.0658,0.306856,-24.0218,-0.10657,16.311,16.7953,98.9686,23.9281,400.067,398.436,4.63047,4.60913,1.07673,1.31101,0.304029,0.769416,38.2412,69.917,83.6728,104.748,1.0,0.0,0.0,0.0,16.7953,23.9281,761.008,952.216,184.307,418.904,425.805,1626.78,21.2276,22.5736,36.6964,37.5522,21.59,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-04-20 12:00:00,2016-04-20 12:00:00-04:00,2016-04-20
15,15,0,0,LC08_016032_20160607,-77.84876608978924,40.860903760753175,2016-06-07 15:51:55.005000192,,,,,,,,,,,,,,,,,,-77.84884417532983,40.86078425103194,,,1,1,,,,,,,0.7558168689080031,1.6431879665848634,24.464916633174177,,914.4574719153212,0.7558168689080031,2.370279287630735,1.6431879665848634,321.13344151438974,,,,,,,,,,,,0.3273203372955322,-96.23528289794922,,,,,0,-77.84876608978924,40.860903760753175,,20.219751494153883,69.32465617700893,2.1476455358502635,274.6877247625195,41.19620212806419,-78.2621922349513,0.9130359888076782,270970,294.0094985,315913,39.636488748345954,-77.28165568630102,0.3635974526405334,581.5037525116702,108.49387516123888,311.5610312,,2016-06-07 15:51:55.005000192+00:00,2016-06-07 16:00:00+00:00,2016-06-07,199.70941074855537,96.93388270833331,55.435139214720856,26.9068105625,1.6698508125,241.2199851875,115.70944110416669,-15.594415588276227,201606071200.0,201606071230.0,-0.0927,104.436,254.119,1.05545,5.76236,3.04376,0.805435,-0.10735,2.75159,8.06892,256.621,23.0338,0.285756,-19.058,-0.134327,23.1185,22.3033,96.7835,53.3105,376.051,371.211,15.0085,14.7866,1.19331,1.12057,0.52967,0.586012,23.169,42.3604,50.6945,63.4635,1.0,0.0,0.0,0.0,22.3033,53.3105,824.242,970.04,141.077,441.891,446.613,1535.77,40.2763,23.9434,24.7703,25.4346,27.6,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-06-07 12:00:00,2016-06-07 12:00:00-04:00,2016-06-07
16,16,0,0,LC08_016032_20160709,-77.84876608978924,40.860903760753175,2016-07-09 15:52:08.901999872,0.0465099999999999,0.0531375,0.090455,0.095735,0.3160925,0.28532,0.173395,308.03363456,21824.0,0.16924362,0.5350723300410973,0.3692388509497083,0.3624986633985047,308.03363456,0.6468465940734583,0.9564684659407344,0.9721345937604424,-77.84884417532983,40.86078425103194,-0.5350723266601562,0.5350723266601562,1,1,-0.5550089472939816,-308.03363456,308.03363456,310.52889169399486,-310.52889169399486,310.52889169399486,0.7493721785594082,1.859961286761025,27.41535038307095,488.2545240103446,894.3838602459164,0.7493721785594082,3.3141431651061466,1.859961286761025,347.74964134957605,587.3721400510484,102.0163778749234,0.0230115845975845,0.4536555148504929,319.0976170901181,11.730649779992088,3.2692828788583057,16.1061947725842,0.0230115845975845,0.4536555148504929,0.5733670543230922,0.3023949861526489,-90.63309478759766,0.248069509942634,1.94771466997682,166.25814508600683,0.3425490290680332,0,-77.84876608978924,40.860903760753175,158.78186359386854,25.760505799002324,56.12193541739932,2.723023351212754,257.7039087088364,41.03427808879182,-77.71358135990343,0.937842845916748,205373,299.7175919,403057,40.11343733798425,-77.5562306394886,0.5074456334114075,532.2239722155582,112.04524677027364,316.2095384,55.23718804054261,2016-07-09 15:52:08.901999872+00:00,2016-07-09 16:00:00+00:00,2016-07-09,242.31791364407965,115.90340833333332,21.717853527189444,10.387895833333332,6.287072583333334,223.391244375,90.81286762500002,-46.93159537960241,201607091200.0,201607091230.0,-0.148386,52.3313,302.48,-2.10638,6.89387,-0.339199,0.153682,0.0297,2.50615,7.18224,267.49,24.5792,0.36364,-78.8864,-0.0325,28.9311,27.5288,97.5488,50.4721,375.373,369.038,19.3342,18.9675,1.12558,1.04507,0.459027,0.472653,31.5052,57.6015,68.9343,86.2976,0.0,0.0,0.0,0.0,27.5288,50.4721,568.518,673.518,101.465,474.851,478.386,1031.2,30.2392,29.3471,39.1279,56.127,31.26,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-07-09 12:00:00,2016-07-09 12:00:00-04:00,2016-07-09
17,17,1,1,LC08_016032_20160725,-77.84876608978924,40.860903760753175,2016-07-25 15:52:13.932000000,,,,,,,,,,,,,,,,,,-77.84884417532983,40.86078425103194,,,1,1,,,,,,,0.7324890251037889,2.5592424193362184,36.93304680687086,,858.5449999225332,0.7324890251037889,4.167699699572887,2.5592424193362184,352.6673350344526,,,,,,,,,,,,0.3301480412483215,-99.12947082519533,,,,,1,-77.84876608978924,40.860903760753175,,29.68791105371476,61.40659365641182,2.178167861980538,206.37700817010463,40.254772093990766,-78.27433477152499,0.932624876499176,160750,300.25763906,254885,39.46369725591982,-77.35375694711752,0.526913046836853,500.9690493423504,106.6998092190542,317.02302716,,2016-07-25 15:52:13.932000+00:00,2016-07-25 16:00:00+00:00,2016-07-25,174.4758636187913,87.7400571875,2.0163579669928766,1.0139818749999998,8.933133937500001,173.00991104166667,75.32273804166667,-12.415444481617476,201607251200.0,201607251230.0,-0.0364,-5.17266,138.453,-5.06754,3.16603,0.22031,-2.84576,-0.0451,1.3842,5.93235,244.574,32.6107,0.181155,99.1392,0.0258,33.4013,30.9463,97.9147,66.2158,375.999,365.559,31.136,30.1958,0.877358,0.657762,0.347814,0.256182,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0,0.0,30.9463,66.2158,353.531,425.574,70.1356,493.367,495.274,748.284,23.0675,30.4436,44.5864,63.1623,31.5,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-07-25 12:00:00,2016-07-25 12:00:00-04:00,2016-07-25
18,18,0,0,LC08_016032_20160810,-77.84876608978924,40.860903760753175,2016-08-10 15:52:15.772999936,,,,,,,,,,,,,,,,,,-77.84884417532983,40.86078425103194,,,1,1,,,,,,,0.7315352805691064,2.4203580811147787,35.04273558920066,,834.3928478720851,0.7315352805691064,3.345844620377585,2.4203580811147787,342.7561591867659,,,,,,,,,,,,0.2581334114074707,-76.94891357421875,,,,,0,-77.84876608978924,40.860903760753175,,25.921357531097804,72.3392253894216,2.0731029649869264,164.31386278937674,39.97920122407148,-77.51573850901971,0.9106641411781312,198594,298.09745042,325291,40.23088888689951,-78.90420930987833,0.4393454492092132,493.7096983164105,113.2596778110381,315.81304808,,2016-08-10 15:52:15.772999936+00:00,2016-08-10 16:00:00+00:00,2016-08-10,110.70577275560991,58.698699833333336,16.74035177853694,8.876112416666667,4.0452225,109.94251385416668,38.32247910416668,-21.548833179980186,201608101200.0,201608101230.0,-0.0428,45.0974,140.08,-10.4492,3.1977,0.308324,-0.0924,0.0378,1.27349,5.24566,176.062,40.9034,0.194937,-14.2382,-0.179798,31.379,29.1773,98.6811,64.8712,383.742,374.501,27.2435,26.521,0.715961,0.908877,0.346566,0.434689,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,29.1773,64.8712,424.016,506.059,79.8256,488.971,491.188,928.581,19.5504,28.3049,29.5921,36.9886,33.54,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-08-10 12:00:00,2016-08-10 12:00:00-04:00,2016-08-10
19,19,1,1,LC08_016032_20160826,-77.84876608978924,40.860903760753175,2016-08-26 15:52:23.078000128,,,,,,,,,,,,,,,,,,-77.84884417532983,40.86078425103194,,,1,1,,,,,,,0.7372453746126479,1.9036085247344747,28.00941926526544,,808.280175851644,0.7372453746126479,3.595288869165492,1.9036085247344747,347.5822438493081,,,,,,,,,,,,0.3511373698711395,-105.0992202758789,,,,,1,-77.84876608978924,40.860903760753175,,27.14265855915149,52.947303930443965,1.956090591606778,253.1341543519702,40.59869920743249,-78.12978390371278,0.9178829789161682,160872,299.31084752000004,311078,40.11656316037762,-77.03010079044608,0.6087953448295593,492.6563241928152,87.05847730826041,313.1845907,,2016-08-26 15:52:23.078000128+00:00,2016-08-26 16:00:00+00:00,2016-08-26,151.72918420346213,73.05517604166667,42.50729241228104,20.466581604166667,10.891885416666668,201.62193270833333,97.20828964583332,-3.5064293240765,201608261200.0,201608261230.0,-0.178414,98.41,311.7,-2.26033,7.11344,0.98061,-1.67049,-0.0364,2.03728,6.79354,297.29,39.1788,0.397755,-55.3184,-0.0463,30.4718,28.8949,98.5466,51.6773,388.829,381.347,21.2557,20.8133,1.08987,1.42579,0.391916,0.596223,38.4109,70.2274,84.0442,105.213,0.0,0.0,0.0,0.0,28.8949,51.6773,684.718,834.27,145.588,488.674,492.637,1491.47,25.5278,27.6647,54.5329,41.8191,33.3,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-08-26 12:00:00,2016-08-26 12:00:00-04:00,2016-08-26
20,20,0,0,LC08_016032_20160911,-77.84876608978924,40.860903760753175,2016-09-11 15:52:27.427000064,0.0351249999999999,0.033475,0.0649899999999999,0.027535,0.5494025,0.22174,0.0895199999999999,296.47389092000003,21824.0,0.2047556074999999,0.9045477196403424,0.8914411875234873,0.7268771400383031,296.47389092000003,7.011123666922817,0.98,0.98,-77.84884417532983,40.86078425103194,-0.9045476913452148,0.9045476913452148,1,1,-0.7884414279145661,-296.47389092000003,296.47389092000003,298.8172035633457,-298.8172035633457,298.8172035633457,0.7432271327375246,1.3824950113385597,20.916706489536733,429.2941268124628,770.4037284024844,0.7432271327375246,2.4243800471523937,1.3824950113385597,316.54818632025774,493.5823407545585,23.15920543134182,0.1783601473678927,0.5371908382328681,152.9240492191593,10.883950416474804,1.3981825655307176,13.601617082441049,0.1783601473678927,0.5371908382328681,0.6515421297559855,0.2238276898860931,-65.48538208007812,0.4683645448758708,2.6974648649026483,317.49908610405737,0.6749223459979519,0,-77.84876608978924,40.860903760753175,112.88837340616328,20.585465311346777,57.02468195786373,2.4964351321893385,229.60096360976604,41.22855241622348,-78.65959935873957,0.9173078536987304,166737,292.57051208,308584,39.52187658906772,-77.33687602695173,0.341836929321289,455.0128879293952,84.33846412053819,310.7577965,76.5001035686391,2016-09-11 15:52:27.427000064+00:00,2016-09-11 16:00:00+00:00,2016-09-11,228.7401880438776,106.2883346875,-25.91708228706929,-12.042848875,-6.851790770833333,184.63036354166664,97.23666849999996,-11.340951444308327,201609111200.0,201609111230.0,-0.159916,46.6143,384.384,-24.8354,8.71741,2.56092,-0.0632,-0.126656,2.38081,7.70139,303.08,33.8468,0.372036,-95.4633,-0.0268,23.2982,22.4464,98.5722,52.8842,253.169,249.347,14.7422,14.528,1.18197,1.48784,0.411332,0.526164,35.0291,64.0444,76.6448,95.9503,0.0,0.0,0.0,0.0,22.4464,52.8842,671.476,867.584,191.796,440.011,444.324,1250.31,27.6228,22.6321,5.99962,6.43035,23.21,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-09-11 12:00:00,2016-09-11 12:00:00-04:00,2016-09-11
21,21,1,1,LC08_016032_20160927,-77.84876608978924,40.860903760753175,2016-09-27 15:52:27.760000000,0.0211274999999999,0.0235749999999999,0.0506349999999999,0.0253075,0.4757849999999999,0.1866225,0.0767324999999999,292.41328316,21824.0,0.1743274349999999,0.8989907053089001,0.7762477017267849,0.6749788356220829,292.41328316,4.033694913996059,0.98,0.98,-77.84884417532983,40.86078425103194,-0.8989906907081604,0.8989906907081604,1,1,-0.8076250902321341,-292.41328316,292.41328316,294.62790792536146,-294.62790792536146,294.62790792536146,0.7417553663179464,1.1038175436802222,17.12371478166999,406.2538806713398,712.5811538000993,0.7417553663179464,2.0615719952058624,1.1038175436802222,304.02694289024726,480.05123238989006,18.88786366711705,0.1332379110600376,0.3609104142845326,153.59997725422193,14.278810511624869,1.810091282410156,20.24509072791292,0.1332379110600376,0.3609104142845326,0.4768181455980153,0.3592941462993622,-104.04798889160156,0.4518762723289456,2.496107330091005,307.56339146855106,0.6669293624087517,1,-77.84876608978924,40.860903760753175,106.1420031256196,17.98136451121976,53.54251737252564,1.7468872970473672,222.2370782326052,40.96196320680339,-77.90879902071714,0.9049394726753236,482252,289.58999864,729510,41.13442050860228,-77.45323894614492,0.1428842842578888,467.30820070778776,68.93207559321593,304.68397496,70.7896038813809,2016-09-27 15:52:27.760000+00:00,2016-09-27 16:00:00+00:00,2016-09-27,146.56807073474235,66.01013410416667,20.583493889899675,9.270226354166669,-5.654811666666667,171.82280604166667,102.19725725,10.326053083691304,201609271200.0,201609271230.0,-0.271363,30.0313,242.588,-16.7207,5.49044,0.44958,-1.21387,-0.0327,3.22694,10.4641,271.095,26.6616,0.484215,-324.742,-0.00788,20.6942,20.3424,97.865,40.3299,389.239,386.0,9.90703,9.80984,1.48033,1.42859,0.541596,0.334192,34.7061,63.4538,75.9379,95.0653,0.0,0.0,0.0,0.0,20.3424,40.3299,605.589,781.567,171.302,424.913,429.589,1113.93,24.496,17.6738,14.9338,17.4112,19.86,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-09-27 12:00:00,2016-09-27 12:00:00-04:00,2016-09-27
22,22,0,0,LC08_016032_20161029,-77.84876608978924,40.860903760753175,2016-10-29 15:52:35.024000000,,,,,,,,,,,,,,,,,,-77.84884417532983,40.86078425103194,,,1,1,,,,,,,0.7123521164559893,1.1007593572331371,17.082090764011248,,552.857720218154,0.7123521164559893,1.7533616150783808,1.1007593572331371,280.6737663409015,,,,,,,,,,,,0.3508825600147247,-99.3177719116211,,,,,0,-77.84876608978924,40.860903760753175,,15.432027977789517,62.77993927589944,1.997688103845845,116.54745230296432,41.098170986680806,-77.66191857691163,0.7508577704429626,87848,283.05132638,129487,39.58924819992398,-77.15120550729446,0.311024397611618,324.2643142353998,36.325384195529466,293.069543,,2016-10-29 15:52:35.024000+00:00,2016-10-29 16:00:00+00:00,2016-10-29,72.55237948960914,25.36658570833333,-41.62663084757602,-14.55397475,7.585875416666667,84.6590203125,66.2605339375,46.14739625380022,201610291200.0,201610291230.0,-0.126909,7.55798,69.3416,-1.96319,1.57224,2.06255,2.65449,-0.144094,2.8019,9.03911,240.615,22.9989,0.33219,-417.512,-0.00613,23.2625,22.215,98.0407,53.1981,387.464,382.843,14.7011,14.4881,1.24001,1.16699,0.583959,0.206982,24.1723,44.1947,52.8897,66.2117,1.0,1.0,0.0,0.0,22.215,53.1981,239.767,296.921,54.936,431.995,434.213,408.828,37.5684,12.6102,41.3357,51.5356,20.13,0.0,PA,CVM,10.1,1006.35,40.8608,-77.8488,378.0,US-HWB,2016-10-29 12:00:00,2016-10-29 12:00:00-04:00,2016-10-29
