,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,WD_1_1_1,USTAR_1_1_1,TA_1_1_1,Wind speed_y,NEE_PI_1_1_1,NEE_PI_F_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_inst_af,TS_2_1_1,TS_2_2_1,P_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_PI_1_1_1,SWC_2_1_1,SWC_2_2_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_inst_af,LW_OUT_inst_af,H2O_1_1_1,RECO_PI_F_1_1_1,ZL_1_1_1,Air temp,FC_1_1_1,FC_PI_F_1_1_1,H_inst_af,LE_inst_af,G_2_3_1,SWIN_inst_af,GPP_PI_F_1_1_1,G_2_2_1,SWC_1_1_1,PPFD_OUT_1_1_1,PBLH_3_1_1,GPP_PI_1_1_1,WD_PI_F_1_1_1,WS_PI_F_1_1_1,SC_PI_F_1_1_1,SH_PI_F_1_1_1,SLE_PI_F_1_1_1,PA_PI_F_1_1_1,CO2_PI_F_1_1_1,VPD_PI_F_1_1_1,TS_PI_F_2_1_1,TS_PI_F_2_2_1,RH_PI_F_1_1_1,PPFD_OUT_PI_F_1_1_1,Rn_inst_af,SW_OUT_PI_F_1_1_1,LW_IN_PI_F_1_1_1,LW_OUT_PI_F_1_1_1,H2O_PI_F_1_1_1,PBLH_1_1_1,G_PI_F_2_1_1,RECO_PI_1_1_1,TAU_1_1_1,G_PI_F_2_2_1,LW_IN_PI_F_1_1_2,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (Â°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-95.1899790817251,39.0542569770962,2016-06-04 06:00:00,167.32400270462037,212.7,2016-06-04,US-KFS,0,150.8773112771912,136.694161625,35.56334438582575,32.22022916666666,8.353222478541666,211.383805625,US-KFS,21,0,0,LC08_027033_20160604,-95.1907426497166,39.056098523428645,2016-06-04 17:00:17.452000000,0.0290749999999999,0.0346299999999999,0.0648524999999999,0.0606999999999999,0.239395,0.2176425,0.1194399999999999,306.78605726,21824.0,0.1237539725,0.5954614372115499,0.3324261275272162,0.3350133421656179,306.78605726,0.5582882765887364,0.9555828827658872,0.9718423513127428,-95.19074124099936,39.05604499404296,-0.5954614281654358,0.5954614281654358,1,1,-0.5736858971725324,-306.78605726,306.78605726,309.4272950088648,-309.4272950088648,309.4272950088648,0.7659369742513429,1.2817639165800307,19.578539388501493,479.94767550555247,931.3492150488318,0.7659369742513429,3.4363138985193333,1.2817639165800307,343.92365100087244,664.7909282710123,99.71713608010177,0.0197179672247688,0.5209330221306038,280.59284061719853,10.908356382284396,2.667886864258861,14.026110404663768,0.0197179672247688,0.5209330221306038,0.6327130158092118,0.2666001915931701,-79.82548522949219,0.4240096548006761,3.306060900595454,284.48095157371193,0.5034403568261752,0,-95.1907426497166,39.056098523428645,183.58154792408584,26.37319889126608,37.30054804167709,3.180101762447255,292.230399170053,39.48559122778242,-94.5281619677466,0.9009386301040648,534488,299.42022416,773434,38.95807106424071,-95.26803678410008,0.2460642904043197,568.1928220717496,128.2182938468523,315.80963006,2016-06-04 17:00:17.452000+00:00,2016-06-04 17:00:00+00:00,165240.0,201606041200.0,201606041230.0,321.14673,0.572949357,25.726,4.31523,-14.741,-14.741,0.13057,143.39804,0.15138,363.57,0.58387,11.286,20.746,21.00461,0.0,41.787,97.277,350.42,11.895,48.603,,718.68,,978.86,152.43,365.39,473.14,15.35419,14.7202752,-0.0134,25.726,-14.87130278,,143.39804,363.57,,978.86,29.306,,,66.174,,,321.14673,4.31523,0.13057,0.151381,0.58387,97.277,350.42,11.895,20.74613,21.00461,41.787,66.174,718.68,152.43,365.39,473.14,15.354188,,,,,,,US-KFS,-95.1907,39.0561,310.0,KS,CST,GRA,Cfa,12.0,1014.0,2016-06-04 12:00:00,12:00:00,156,0.1557219622826553,0.1941383553740353,1.014785216760648,0.0,1173.0194243230276,0.8344789350482574,102.43028767630338,3.307376800768653,1.382053543737197,29.49089138977161,887.623810497412,0.1,0.0462401565726463,0.8836595042910197,1.1316576069674291,-0.1249571712410537,-0.0693467558830016,0.8159240902052249,0.715924090205225,0.7401858036139122,2016-06-04 12:00:00-05:00,US-KFS,0.8836595163491014,1173.0194403296048,97.40226597342556,335.0000000000014,0.0,-0.35,2.581700024115362,0.1814989818172495,0.1043023914638985,2.686002415579261,0.0648023238925239,0.2025502607187854,2.3584076906300635,512.580586083207,92.86440572059784,366.9248069923579,18.62191367568197,19.89584277845412,10.62400116291377,73.4430481777577,182.67926657250445,-175.998834499227,66.76968446720954,36.64252667913437,30
1,1,1,-95.1899790817251,39.0542569770962,2016-07-06 06:00:00,153.14400270462036,172.99599729537962,2016-07-06,US-KFS,1,154.99533142271255,143.66017083333332,28.213549939871285,26.150228958333333,12.618576020833332,196.60354166666664,US-KFS,23,0,0,LC08_027033_20160706,-95.1907426497166,39.056098523428645,2016-07-06 17:00:30.530999808,0.027975,0.033585,0.0641649999999999,0.0550625,0.25078,0.2196775,0.1119875,309.25728572,21824.0,0.125483695,0.6399290484481391,0.3680927653764196,0.3643097131263242,309.25728572,0.6529402718375165,0.9565294027183752,0.9721547028970636,-95.19074124099936,39.05604499404296,-0.6399290561676025,0.6399290561676025,1,1,-0.5925320294019593,-309.25728572,309.25728572,312.0194433971915,-312.0194433971915,312.0194433971915,0.7285926906172697,2.9441423225986973,42.24725869971281,496.0907652213051,876.3292091478638,0.7285926906172697,4.021449506326923,2.9441423225986973,360.05937979440034,614.6808002241434,94.40962666231808,0.0232469947764498,0.424748326918323,308.3394717946605,12.260753766983514,3.321091839917188,17.202337522671485,0.0232469947764498,0.424748326918323,0.543309536228628,0.3219365775585174,-97.12937927246094,0.3166797548293839,2.6749642798950624,211.93170176716484,0.4073485377178606,0,-95.1907426497166,39.056098523428645,183.1117482663691,29.068017046488976,73.21097325645131,2.54664978569686,288.96235042349736,39.25922383062711,-95.3204776391647,0.9062268137931824,485600,301.70346152,806489,38.95807106424071,-95.26803678410008,0.2185911238193512,538.8952710337558,121.77002868605064,315.94976888,2016-07-06 17:00:30.530999808+00:00,2016-07-06 17:00:00+00:00,166776.0,201607061200.0,201607061230.0,160.69674,0.478142518,28.73,4.37442,-21.229,-21.229,-0.32037,167.16263,0.92404,410.58,-4.076,15.52044,25.736,25.69305,0.0,58.627,96.849,346.32,4.5598,35.171,,722.24,1900.43241,974.63,137.9,391.14,505.62,25.04467,14.4318845,-0.0234,28.73,-20.90876657,,167.16263,410.58,,974.63,34.802,,,54.602,,,160.69674,4.37442,-0.32037,0.9240373,-4.076,96.849,346.32,4.5598,25.73646,25.69305,58.627,54.602,722.24,137.9,391.14,505.62,25.044671,,,,,,,US-KFS,-95.1907,39.0561,310.0,KS,CST,GRA,Cfa,12.0,1014.0,2016-07-06 12:00:00,12:00:00,188,0.1414895909216831,0.1941383553740353,1.0169899360233456,0.0,1167.9389900779718,0.8344870821847754,102.43028767630338,3.94359915195005,2.312013874813756,78.75443734237878,883.7794458517196,0.1,0.076584645891343,0.8836595042910197,1.1316576069674291,-0.1255853021699508,-0.0700992992181053,0.8147176175014479,0.7147176175014479,0.6869025095251178,2016-07-06 12:00:00-05:00,US-KFS,0.8836595163491014,1167.9390060152234,97.40226597342554,335.0000000000014,0.9915700271840155,0.9886195366984212,2.4291845677578787,0.0997809551202601,-0.167875925344972,2.2613086424129065,0.0648023238925239,0.2322685553761954,1.8707652988459813,420.23198259800193,77.2336957981451,389.0510607419657,17.028479294957503,19.84349373822377,10.3864059409062,77.5555421128616,197.9027205764539,-183.2448471150132,67.9368673837553,34.6329502845685,30
2,2,2,-95.1899790817251,39.0542569770962,2016-07-22 06:00:00,198.52,249.56800540924075,2016-07-22,US-KFS,2,208.31428096605188,195.79835625,11.443864281087045,10.756294791666669,9.976058809708332,208.58035416666667,US-KFS,24,1,1,LC08_027033_20160722,-95.1907426497166,39.056098523428645,2016-07-22 17:00:36.259000064,0.0230249999999999,0.0297074999999999,0.0623225,0.04915,0.3009675,0.2174499999999999,0.1020325,310.24851152,21824.0,0.1365105625,0.719237113254836,0.4584964800368519,0.4443224024914203,310.24851152,0.9627499338031632,0.9596274993380316,0.9731770747815504,-95.19074124099936,39.05604499404296,-0.7192370891571045,0.7192370891571045,1,1,-0.6568994467230036,-310.24851152,310.24851152,313.0610756366779,-313.0610756366779,313.0610756366779,0.729686359777906,2.768279265743657,39.84913426629561,504.10913786894304,864.097868242352,0.729686359777906,5.339620568913976,2.768279265743657,355.63525447003707,583.3076142481209,82.61555730917854,0.0364465637481743,0.5408150354599216,188.52035257645807,10.933405571822927,1.829510714936028,13.510467725116492,0.0364465637481743,0.5408150354599216,0.6433543196581845,0.1492679566144943,-44.90047836303711,0.4669404051301148,4.49963120025274,312.1717043624842,0.6234804407942753,1,-95.1907426497166,39.056098523428645,201.0365041920605,34.06863153531655,51.8441194466126,3.08160932426791,321.2031836921202,39.16262587978956,-94.8423257614702,0.8976234197616577,394470,300.80452226,718393,39.63456792446132,-96.28576077896504,0.3713826239109039,454.39321701017445,121.08211090587216,321.08705294000004,2016-07-22 17:00:36.259000064+00:00,2016-07-22 17:00:00+00:00,167544.0,201607221200.0,201607221230.0,129.40128,0.482738563,33.581,4.13447,-8.8529,-8.8529,0.0236,112.5083,-0.0126,504.02,0.75022,15.98602,27.938,27.90081,0.0,50.169,97.527,360.26,3.3379,19.663,,703.4,,934.44,134.3,,,34.39622,9.034331,-0.0152,33.581,-8.87650906,,112.5083,504.02,,934.44,19.146,,,53.69,,,129.40128,4.13447,0.0236,-0.0126,0.75022,97.527,360.26,3.3379,27.93791,27.90081,50.169,53.69,703.4,134.3,,,34.396222,,,,,,,US-KFS,-95.1907,39.0561,310.0,KS,CST,GRA,Cfa,12.0,1014.0,2016-07-22 12:00:00,12:00:00,204,0.1437224433885535,0.1719226973214796,1.016191232855981,0.0,1155.7210082404315,0.8085342339001618,102.43028767630338,5.196413617472076,2.6069887477495657,99.56187034553216,874.5340995177162,0.1,0.0849899018308463,0.8730424896735454,1.1454196237046006,-0.1257592909678985,-0.0703077495654049,0.8135961494267605,0.7135961494267605,0.6708261676958049,2016-07-22 12:00:00-05:00,US-KFS,0.8730425022342668,1155.7210248681329,97.40226597342556,335.0000000000014,0.9880665244715792,0.983889808036632,2.3952792907678,0.1070659457945754,-0.1914336095945328,2.203845681173267,0.0648023238925239,0.2971413295426531,2.198242169108769,472.0266187584821,131.28989825412626,384.1575290364444,15.248714341208,19.3354628592052,9.21670765598037,93.3747188908956,223.14224381725447,-203.8020755641234,67.46353883002398,31.655431251664403,30
3,3,3,-95.1899790817251,39.0542569770962,2017-02-15 06:00:00,65.22799864768982,99.26,2017-02-15,US-KFS,3,-2.261824277690487,-1.205629104166667,66.03840910458823,35.20071333333333,-4.321648125,48.23141666666667,US-KFS,31,0,0,LC08_027033_20170215,-95.1907426497166,39.056098523428645,2017-02-15 17:00:33.124000000,0.0505249999999999,0.06444,0.0905925,0.12472,0.2135725,0.327505,0.2202549999999999,285.93955328,21824.0,0.1540183,0.2626499257299526,0.1502315546710808,0.1589883602680448,285.93955328,0.1157566983504534,0.9511575669835044,0.9703819971045564,-95.19074124099936,39.05604499404296,-0.2626499235630035,0.2626499235630035,1,1,-0.4043200236713625,-285.93955328,285.93955328,288.628313711737,-288.628313711737,288.628313711737,0.7419197372842414,0.4243651257575688,7.886777478843888,360.5225743998732,581.5217036511917,0.7419197372842414,0.8112132423905336,0.4243651257575688,270.9568329761104,389.15678705297125,29.615683717375475,0.0073321578868696,0.3200167918255847,217.762781100225,15.454824989587443,2.706432574625282,22.832127152319163,0.0073321578868696,0.3200167918255847,0.4126121505062741,0.3732075095176697,-105.0118179321289,0.2071053497827496,0.9718131432070822,141.77832223537078,0.3943313321343258,0,-95.1907426497166,39.056098523428645,70.2956993689504,3.964184060899524,52.312401176665134,2.1630897202460773,182.6122132274369,39.18468607602701,-95.38435755768386,0.7075010538101196,531773,281.37649658,976971,38.80251058003813,-96.35180790451004,0.220018208026886,372.1755830406522,38.74635185646346,291.47332766,2017-02-15 17:00:33.124000+00:00,2017-02-15 17:00:00+00:00,177526.0,201702151100.0,201702151130.0,61.69624465,0.30942,4.79566,3.896558339,-1.7803,-1.7802605,-0.0105,211.47,0.355829777,-2.5682,-0.0752,-2.7953,4.9432,,0.0,34.7222,98.97925825,241.9064367,5.5982,,,358.91,1278.293014,637.04,1.942936,,,6.477158972,,-0.022,4.795662,-0.317172275,-0.327706214,211.467504,-2.568203,,637.04,,,,4.781015,,3.6873,,,,,,,,5.5982,4.943166,,34.7222,,358.91,,,,,606.3,-2.7953,1.9232,,,,US-KFS,-95.1907,39.0561,310.0,KS,CST,GRA,Cfa,12.0,1014.0,2017-02-15 11:00:00,11:00:00,46,0.0030499434886349,-0.113423413190832,0.9873641181117409,-0.2616666666666666,945.3761498286942,0.6738481821393887,102.43028767630338,0.859946416621937,0.2985923146723022,3.3785381135276067,715.3661514984592,0.1,0.010742444124804,0.6742031975540655,1.483232360255616,-0.1242223685933834,-0.0684664126142951,0.7978984323629278,0.6978984323629278,0.785384864544608,2017-02-15 11:00:00-06:00,US-KFS,0.6742032153882973,945.3761748360768,97.40226597342556,334.99999999999267,0.8129007815551422,0.7474160550994421,1.6119781625211034,0.2487993614888122,-0.2237056094209565,1.3882725531001467,0.0648023238925239,0.0571111986498487,1.6807781939506103,148.77545394322587,62.16022849151977,261.76914712901083,35.6623810850816,25.9039789805184,18.4259448133632,61.0688252428928,75.10200243224782,-115.61108695074842,93.6466333969664,62.97961630768636,30
4,4,4,-95.1899790817251,39.0542569770962,2017-05-06 06:00:00,161.65199459075927,218.37199459075927,2017-05-06,US-KFS,4,125.33432000324107,78.69826952083334,71.92352408276459,45.161268541666665,11.740238770833336,184.39151666666663,US-KFS,35,0,0,LC08_027033_20170506,-95.1907426497166,39.056098523428645,2017-05-06 16:59:56.267000064,0.041945,0.0512949999999999,0.0823149999999999,0.09414,0.243135,0.292525,0.1848624999999999,306.70060676,21824.0,0.14774588,0.4417611741160773,0.2617138440730364,0.2669284285330387,306.70060676,0.3654738159128043,0.953654738159128,0.9712060635925124,-95.19074124099936,39.05604499404296,-0.441761165857315,0.441761165857315,1,1,-0.4941465662928254,-306.70060676,306.70060676,309.2448924679382,-309.2448924679382,309.2448924679382,0.7592197690453515,1.3753196572217652,20.85429514716728,478.4458263602575,899.9676176465173,0.7592197690453515,2.568534060375908,1.3753196572217652,340.7137672606965,613.4785821497811,104.3108150904469,0.0134488425601546,0.3304621371888039,365.38716686342906,13.80758311450339,4.364453643207966,22.11044249727304,0.0134488425601546,0.3304621371888039,0.4462901567512317,0.4062180519104004,-121.25640106201172,0.214262130456843,2.008895638169628,143.78060019590515,0.2823835472270776,0,-95.1907426497166,39.056098523428645,198.91229031800617,21.5262026563028,53.544925817354574,2.101028363212202,328.13720033161894,39.50958780399956,-94.18601741684118,0.8835777044296265,519332,298.50077678,773378,39.83103576663817,-95.55589058210852,0.2424277812242508,555.3765568391156,114.37926334151096,310.41941252000004,2017-05-06 16:59:56.267000064+00:00,2017-05-06 17:00:00+00:00,181368.0,201705061200.0,201705061230.0,148.9154423,0.32772,23.69435,5.582294155,-8.9101,-8.9100667,-0.136972073,181.49,,204.67,0.152647583,22.336,15.504,17.64362,0.0,84.9292,97.25068148,344.5096814,4.4021,,,694.88,,983.69,112.0799,387.7318,437.6222,28.88229948,,-0.0422,23.694346,-6.06662989,-6.203601963,181.493559,204.665138,,983.69,,,,46.3992,,11.463,,,,,,,,4.4021,15.5038,,84.9292,,694.88,,,,,1163.4,22.336,3.0769,,,,US-KFS,-95.1907,39.0561,310.0,KS,CST,GRA,Cfa,12.0,1014.0,2017-05-06 12:00:00,12:00:00,126,0.11393823257327,0.1417814716402384,1.008717957018746,0.0,1152.6328076579036,0.8534287706063238,102.43028767630338,2.929611394406632,2.488095520378397,90.87496847676891,872.1972590072041,0.1,0.0838153633382295,0.8579499762256585,1.1655691214064203,-0.1257349780211013,-0.070278621010788,0.8124917094645021,0.7124917094645021,0.6745387594610874,2017-05-06 12:00:00-05:00,US-KFS,0.8579499894583819,1152.6328254357131,97.40226597342556,335.0000000000014,0.0,-0.35,2.494710236116146,0.1758163671934787,0.0946537387015239,2.58936397481767,0.0648023238925239,0.1571233759689413,1.5895708053108328,436.6397832886605,53.23019499063631,363.946155363552,28.872795120386403,25.246060445449373,15.732207623754173,74.5696520245926,135.48842014441092,-151.55505171038013,89.717594992469,56.69744091717048,30
5,5,5,-95.1899790817251,39.0542569770962,2017-06-07 06:00:00,161.65199459075927,198.52,2017-06-07,US-KFS,5,128.52401364571833,61.93370368749999,101.8970755864167,49.10260041666667,3.407426666666668,178.95431666666664,US-KFS,36,0,0,LC08_027033_20170607,-95.1907426497166,39.056098523428645,2017-06-07 17:00:16.244999936,0.03606,0.0414499999999999,0.0740374999999999,0.0649624999999999,0.293845,0.2486625,0.1388275,307.67132444000003,21824.0,0.1469919125,0.6378977585474106,0.4168336071156697,0.3997679922450608,307.67132444000003,0.779606491240536,0.9577960649124052,0.9725727014210938,-95.19074124099936,39.05604499404296,-0.6378977298736572,0.6378977298736572,1,1,-0.5974937649928986,-307.67132444000003,307.67132444000003,310.3193631155911,-310.3193631155911,310.3193631155911,0.7672730248549839,1.2404352036534905,19.014967948068065,486.63595273328696,933.3752327795444,0.7672730248549839,3.06997102382926,1.2404352036534905,347.044355325755,641.9383873809302,97.6994605929698,0.0283733803898123,0.2613423438305375,205.0228547561856,16.812816909099425,3.0111663894912795,27.95820981301396,0.0283733803898123,0.2613423438305375,0.364985598297447,0.2958523333072662,-88.79754638671875,0.5060318383461524,4.922495667959079,339.2160720317748,0.6232852068002404,0,-95.1907426497166,39.056098523428645,220.59001993861423,24.474537283178183,40.40543685999555,1.5324568442406068,352.69168949749854,38.82058356248156,-94.64999071585038,0.9098761081695556,475895,300.14142638,800159,38.41935945238479,-95.40295367001367,0.2860124111175537,533.9958091097183,130.3342626525009,317.63485274,2017-06-07 17:00:16.244999936+00:00,2017-06-07 17:00:00+00:00,182904.0,201706071200.0,201706071230.0,,0.28976,24.46198,,-14.354,-14.3540813,,166.8,,181.13,,25.02,21.803,,1.6,43.2942,,,17.34433,,,674.14,,1001.8,,,,,,,24.461983,,-10.21310597,166.800879,181.130279,,1001.8,,,,,,22.219,,,,,,,,17.344,21.803,,43.2942,,674.14,,,,,1772.5,25.02,5.4335,,,,US-KFS,-95.1907,39.0561,310.0,KS,CST,GRA,Cfa,12.0,1014.0,2017-06-07 12:00:00,12:00:00,158,,0.1959100184492664,1.0150651256993857,0.0,1173.471085909447,0.8537065906686563,102.43028767630338,3.067666278196157,1.3281215738148004,27.394848980869096,887.9655827726734,0.1,0.0446244452044435,0.8844874860294671,1.1305982456451449,-0.1249237260157319,-0.0693066862410702,0.8160482924123206,0.7160482924123206,0.7437665477488724,2017-06-07 12:00:00-05:00,US-KFS,0.8844874980472048,1173.471101853672,97.40226597342556,334.99999999999267,0.0,-0.35,2.587316145264897,0.1840752425315068,0.1031260838513621,2.69044222911626,0.0648023238925239,0.1835910176886135,1.111921322743058,493.2772681255643,111.16456845771528,369.7179305748412,19.98709841393347,22.77921568322647,12.75297639803797,90.4076803300718,196.2628482295892,-183.83169802000725,76.50632071356151,42.713240793694105,30
